2018-09-13 15:25:13.076493,nan,nan,nan
2018-09-13 15:25:14.299454,nan,nan,nan
2018-09-13 15:25:15.412344,nan,nan,nan
2018-09-13 15:25:16.514406,nan,nan,nan
2018-09-13 15:25:17.616676,nan,nan,nan
2018-09-13 15:25:18.737447,nan,nan,nan
2018-09-13 15:25:19.835464,nan,nan,nan
2018-09-13 15:25:21.002254,nan,nan,nan
2018-09-13 15:25:22.259417,nan,nan,nan
2018-09-13 15:25:23.432035,nan,nan,nan
2018-09-13 15:25:24.649488,nan,nan,nan
2018-09-13 15:25:25.941188,nan,nan,nan
2018-09-13 15:25:27.065693,nan,nan,nan
2018-09-13 15:25:28.348546,nan,nan,nan
2018-09-13 15:25:29.467368,nan,nan,nan
2018-09-13 15:28:34.852223,nan,nan,nan
2018-09-13 15:28:37.878388,nan,nan,nan
2018-09-13 15:28:38.952854,nan,nan,nan
2018-09-13 15:28:40.032997,nan,nan,nan
2018-09-13 15:28:41.123122,nan,nan,nan
2018-09-13 15:28:42.201887,nan,nan,nan
2018-09-13 15:28:43.337124,nan,nan,nan
2018-09-13 15:28:44.481225,nan,nan,nan
2018-09-13 15:28:45.570978,nan,nan,nan
2018-09-13 15:28:46.813481,nan,nan,nan
2018-09-13 15:28:47.896443,nan,nan,nan
2018-09-13 15:45:58.821072,nan,nan,nan
2018-09-13 15:46:01.908441,nan,nan,nan
2018-09-13 15:46:03.530918,nan,nan,nan
2018-09-13 15:46:04.916798,nan,nan,nan
2018-09-13 15:46:06.046738,nan,nan,nan
2018-09-13 15:46:07.165360,nan,nan,nan
2018-09-13 15:46:08.258753,nan,nan,nan
2018-09-13 15:46:09.391863,nan,nan,nan
2018-09-13 15:46:10.502970,nan,nan,nan
2018-09-13 15:46:11.742895,nan,nan,nan
2018-09-13 15:46:12.961234,nan,nan,nan
2018-09-13 15:46:14.035712,nan,nan,nan
2018-09-13 15:46:15.129960,nan,nan,nan
2018-09-13 17:43:56.319161,nan,nan,nan
2018-09-13 17:43:59.340277,nan,nan,nan
2018-09-13 17:44:05.623617,nan,nan,nan
2018-09-13 17:44:07.707589,nan,nan,nan
2018-09-13 17:44:08.904208,nan,nan,nan
2018-09-13 17:44:10.065938,nan,nan,nan
2018-09-13 17:44:11.171475,nan,nan,nan
2018-09-13 17:44:12.498427,nan,nan,nan
2018-09-13 17:44:13.808576,nan,nan,nan
2018-09-13 17:44:15.289261,nan,nan,nan
2018-09-13 17:44:16.962667,nan,nan,nan
2018-09-13 17:44:18.865911,nan,nan,nan
2018-09-13 17:44:20.642353,nan,nan,nan
2018-09-13 17:44:22.134083,nan,nan,nan
2018-09-13 17:44:23.522665,nan,nan,nan
2018-09-13 17:44:24.997121,nan,nan,nan
2018-09-13 17:44:26.275807,nan,nan,nan
2018-09-13 17:44:27.546071,nan,nan,nan
2018-09-13 17:44:28.724136,nan,nan,nan
2018-09-13 17:44:29.843577,nan,nan,nan
2018-09-13 17:44:30.916501,nan,nan,nan
2018-09-13 17:44:32.051469,nan,nan,nan
2018-09-13 17:44:33.206452,nan,nan,nan
2018-09-13 17:44:34.448650,nan,nan,nan
2018-09-13 17:44:35.704836,nan,nan,nan
2018-09-13 17:44:36.834351,nan,nan,nan
2018-09-13 17:44:38.083932,nan,nan,nan
2018-09-13 17:44:39.246725,nan,nan,nan
2018-09-13 17:44:40.486875,nan,nan,nan
2018-09-13 17:44:41.621160,nan,nan,nan
2018-09-13 17:44:42.683825,nan,nan,nan
2018-09-13 17:44:43.781128,nan,nan,nan
2018-09-13 17:44:44.946967,nan,nan,nan
2018-09-13 17:44:46.099599,nan,nan,nan
2018-09-13 17:44:47.226483,nan,nan,nan
2018-09-13 17:44:48.382845,nan,nan,nan
2018-09-13 17:44:49.533185,nan,nan,nan
2018-09-13 17:44:50.625069,nan,nan,nan
2018-09-13 17:44:51.737592,nan,nan,nan
2018-09-13 17:44:52.831941,nan,nan,nan
2018-09-13 17:44:53.984090,nan,nan,nan
2018-09-13 17:44:55.055780,nan,nan,nan
2018-09-13 17:44:56.153854,nan,nan,nan
2018-09-13 17:44:57.252160,nan,nan,nan
2018-09-13 17:44:58.371624,nan,nan,nan
2018-09-13 17:44:59.442450,nan,nan,nan
2018-09-13 17:45:00.598861,nan,nan,nan
2018-09-13 17:45:01.736407,nan,nan,nan
2018-09-13 17:45:03.147355,nan,nan,nan
2018-09-13 17:45:05.685036,nan,nan,nan
2018-09-13 17:45:06.823589,nan,nan,nan
2018-09-13 17:45:07.912677,nan,nan,nan
2018-09-13 17:45:09.154888,nan,nan,nan
2018-09-13 17:45:10.292369,nan,nan,nan
2018-09-13 17:45:11.407924,nan,nan,nan
2018-09-13 17:45:12.583984,nan,nan,nan
2018-09-13 17:45:13.725841,nan,nan,nan
2018-09-13 17:45:14.803251,nan,nan,nan
2018-09-13 17:45:15.908420,nan,nan,nan
2018-09-13 17:45:17.028697,nan,nan,nan
2018-09-13 17:45:18.108170,nan,nan,nan
2018-09-13 17:45:19.177991,nan,nan,nan
2018-09-13 17:45:20.265621,nan,nan,nan
2018-09-13 17:45:21.413209,82,172,396
2018-09-13 17:45:22.654798,82,172,396
2018-09-13 17:45:23.787160,82,172,396
2018-09-13 17:45:24.906169,82,172,396
2018-09-13 17:45:26.126423,nan,nan,nan
2018-09-13 17:45:27.180033,nan,nan,nan
2018-09-13 17:45:28.264375,nan,nan,nan
2018-09-13 17:45:29.362533,nan,nan,nan
2018-09-13 17:45:30.463787,nan,nan,nan
2018-09-13 17:45:31.549549,nan,nan,nan
2018-09-13 17:45:32.668562,nan,nan,nan
2018-09-13 17:45:33.763319,nan,nan,nan
2018-09-13 17:45:34.832639,nan,nan,nan
2018-09-13 17:45:35.944710,nan,nan,nan
2018-09-13 17:45:37.042037,nan,nan,nan
2018-09-13 17:45:38.162271,nan,nan,nan
2018-09-13 17:45:39.249805,nan,nan,nan
2018-09-13 17:45:40.366523,nan,nan,nan
2018-09-13 17:45:41.521061,nan,nan,nan
2018-09-13 17:45:42.580591,82,172,396
2018-09-13 17:45:43.667583,nan,nan,nan
2018-09-13 17:45:44.852235,nan,nan,nan
2018-09-13 17:45:46.002420,nan,nan,nan
2018-09-13 17:45:47.139330,nan,nan,nan
2018-09-13 17:45:48.439766,nan,nan,nan
2018-09-13 17:45:49.633748,nan,nan,nan
